Unique Category ID,Parent Category Name,Georgian Parent Category Name,Parent Category Sort Order,Parent Category Type,Unique Child Category ID, Child Category Name,Georgian Child Category Name,Child Category Sort Order,Child Category Type,Type,"Exists Question
(must use unique # of reach question)",Questions to show if Exists (use # from exists question column),Unique Question Id,Question,Georgian Question,Question Sort Order,Validation Equation,Georgian Validation Equation,Evidence is Angle?,Evidence 1,Geogian Evidence 1,Evidence 2,Geogian Evidence 2,Evidence 3,Geogian Evidence 3,Venue,Domestic Legal Requirement,Convention Category,Reference,Reference Georgian,Help Text,Help Text Georgian
33,Kindergarten,,,custom,,,,,,"b,m,d,h,s",67,,573,Students with disabilities are enrolled in the kindergarten,,16,,,,Number (#),,,,,,Kindergarten,,Services AND Right to Education,,,,
33,Kindergarten,,,custom,,,,,,m,,67,574,Students with mobility disabilities are enrolled in the kindergarten,,17,,,,Number (#),,,,,,Kindergarten,,Services AND Right to Education,,,,
33,Kindergarten,,,custom,,,,,,b,,67,575,Students who are blind are enrolled in the kindergarten,,18,,,,Number (#),,,,,,Kindergarten,,Services AND Right to Education,,,,
33,Kindergarten,,,custom,,,,,,s,,67,576,Students who are partially sighted are enrolled in the kindergarten,,19,,,,Number (#),,,,,,Kindergarten,,Services AND Right to Education,,,,
33,Kindergarten,,,custom,,,,,,"d,h",,67,577,Students who are deaf or hard of hearing are enrolled in the kindergarten,,20,,,,Number (#),,,,,,Kindergarten,,Services AND Right to Education,,,,
33,Kindergarten,,,custom,,,,,,"b,m,d,h,s",,67,578,Students with intellectual disabilities  are enrolled in the kindergarten,,21,,,,Number (#),,,,,,Kindergarten,,Services AND Right to Education,,,,
33,Kindergarten,,,custom,,,,,,"b,m,d,h,s",,67,579,Students with mental illnesses are enrolled in the kindergarten,,22,,,,Number (#),,,,,,Kindergarten,,Services AND Right to Education,,,,
33,Kindergarten,,,custom,,,,,,"b,m,d,h,s",,67,580,Students with Down Syndrome are enrolled in the kindergarten,,23,,,,Number (#),,,,,,Kindergarten,,Services AND Right to Education,,,,
33,Kindergarten,,,custom,,,,,,"b,m,d,h,s",,67,581,Students with autism spectrum are enrolled in the kindergarten,,24,,,,Number (#),,,,,,Kindergarten,,Services AND Right to Education,,,,
33,Kindergarten,,,custom,,,,,,"b,m,d,h,s",,,582,Kindergarten has refused to accept students with disabilities ,,25,,,,Number (#),,,,,,Kindergarten,,Services; Right to Education; Reasonable Accommodation; Nondiscrimination,,,,
33,Kindergarten,,,custom,,,,,,"b,m,d,h,s",,,583,The kindergarten has materials and equipment available for students with disabiliites,,26,,,,,,,,,,Kindergarten,,Services,,,,
33,Kindergarten,,,custom,,,,,,"b,m,d,h,s",,,584,The kindergarten has developed individual training plans for students with disabilities,,27,,,,,,,,,,Kindergarten,,Services,,,,
34,School,,,custom,,,,,,m,,,585, The desk/table height in libraries is adequate,,1,>0.67m and <0.80m,,,Height (m),,,,,,School,,Physical environment/Facilities,,,,
34,School,,,custom,,,,,,m,,,586,The desk height in classrooms is adequate,,2,>0.67m and <0.80m,,,Height (m),,,,,,School,,Physical environment/Facilities,,,,
34,School,,,custom,,,,,,"b,m,s",,,587,The distance between desks in classrooms is adequate,,3,>1.2m,,,Distance (m),,,,,,School,,Physical environment/Facilities,,,,
34,School,,,custom,,,,,,m,,,588,Cubbies/closets for students' personal items are arranged at a low height for wheelchair users,,4,,,,Height (m),,,,,,School,,Physical environment/Facilities,,,,
34,School,,,custom,,,,,,"b,m,s",,,589,The distance between desks/tables in libraries is adequate,,5,>1.2m,,,Distance (m),,,,,,School,,Physical environment/Facilities,,,,
34,School,,,custom,,,,,,"b,d,h,m,s",,,590, The school offers inclusive education for people with disabilities,,6,,,,,,,,,,School,,Services,,,,
34,School,,,custom,,,,,,"b,d,h,m,s",45,,591, The school has at least one teacher certified in special education,,7,,,,,,,,,,School,,Services,,,,
34,School,,,custom,,,,,,"b,s",,45,592,At least one teacher has credentials to teach students who are blind or partially sighted,,8,,,,,,,,,,School,,Services,,,,
34,School,,,custom,,,,,,"d,h",,45,593,At least one teacher has credentials to teach students who are deaf or hard of hearing,,9,,,,,,,,,,School,,Services,,,,
34,School,,,custom,,,,,,"b,d,h,m,s",,45,594,At least one teacher has credientials to teach children who have autism,,10,,,,,,,,,,School,,Services,,,,
34,School,,,custom,,,,,,"b,d,h,m,s",,45,595,At least one teacher has credentials to teach children who have other intellectual disabilities,,11,,,,,,,,,,School,,Services,,,,
34,School,,,custom,,,,,,m,,,596,Cubbies/closets for students' personal items are arranged at a low height for wheelchair users,,12,,,,Height (m),,,,,,School,,Physical environment/Facilities,,,,
34,School,,,custom,,,,,,m,,,597,Hangars in gym locker room are arranged at a low height for wheelchair users,,13,,,,Height (m),,,,,,School,,Physical environment/Facilities,,,,
34,School,,,custom,,,,,,"b,m,s",,,598,Width of space between tables in cafeteria is adequate,,14,>1.2m,,,Width (m),,,,,,School,,Physical environment/Facilities,,,,
34,School,,,custom,,,,,,m,,,599,Table height in cafeteria is adequate,,15,>0.67m and <0.80m,,,Height (m),,,,,,School,,Physical environment/Facilities,,,,
34,School,,,custom,,,,,,m,,,600,Counter height in cafeteria is adequate,,16,>0.67m and <0.80m,,,Height (m),,,,,,School,,Physical environment/Facilities,,,,
34,School,,,custom,,,,,,"b,m,d,h,s",46,,601,Students with disabilities are enrolled in the school,,17,,,,Number (#),,,,,,School,,Services AND Right to Education,,,,
34,School,,,custom,,,,,,m,,46,602,Students with mobility disabilities are enrolled in the school,,18,,,,Number (#),,,,,,School,,Services AND Right to Education,,,,
34,School,,,custom,,,,,,b,,46,603,Students who are blind are enrolled in the school,,19,,,,Number (#),,,,,,School,,Services AND Right to Education,,,,
34,School,,,custom,,,,,,s,,46,604,Students who are partially sighted are enrolled in the school,,20,,,,Number (#),,,,,,School,,Services AND Right to Education,,,,
34,School,,,custom,,,,,,"d,h",,46,605,Students who are deaf or hard of hearing are enrolled in the school,,21,,,,Number (#),,,,,,School,,Services AND Right to Education,,,,
34,School,,,custom,,,,,,"b,m,d,h,s",,46,606,Students with intellectual disabilities  are enrolled in the school,,22,,,,Number (#),,,,,,School,,Services AND Right to Education,,,,
34,School,,,custom,,,,,,"b,m,d,h,s",,46,607,Students with mental illnesses are enrolled in the school,,23,,,,Number (#),,,,,,School,,Services AND Right to Education,,,,
34,School,,,custom,,,,,,"b,m,d,h,s",,46,608,Students with Down Syndrome are enrolled in the school,,24,,,,Number (#),,,,,,School,,Services AND Right to Education,,,,
34,School,,,custom,,,,,,"b,m,d,h,s",,46,609,Students with autism spectrum are enrolled in the school,,25,,,,Number (#),,,,,,School,,Services AND Right to Education,,,,
34,School,,,custom,,,,,,"b,m,d,h,s",,,610,School has refused to accept students with disabilities ,,26,,,,Number (#),,,,,,School,,Services; Right to Education; Reasonable Accommodation; Nondiscrimination,,,,
34,School,,,custom,,,,,,"b,m,d,h,s",,,611,The school has materials and equipment available for students with disabiliites,,27,,,,,,,,,,School,,Services,,,,
34,School,,,custom,,,,,,"b,m,d,h,s",,,612,The school has developed individual training plans for students with disabilities,,28,,,,,,,,,,School,,Services,,,,
35,University / higher education,,,custom,,,,,,m,,,613, The desk/table height in libraries is adequate,,1,>0.67m and <0.80m,,,Height (m),,,,,,University / higher education,,Physical environment/Facilities,,,,
35,University / higher education,,,custom,,,,,,m,,,614,The desk height in classrooms is adequate,,2,>0.67m and <0.80m,,,Height (m),,,,,,University / higher education,,Physical environment/Facilities,,,,
35,University / higher education,,,custom,,,,,,"b,m,s",,,615,The distance between desks in classrooms is adequate,,3,>1.2m,,,Distance (m),,,,,,University / higher education,,Physical environment/Facilities,,,,
35,University / higher education,,,custom,,,,,,m,,,616,Cubbies/closets for students' personal items have a low height for wheelchair users,,4,,,,Height (m),,,,,,University / higher education,,Physical environment/Facilities,,,,
35,University / higher education,,,custom,,,,,,"b,m,s",,,617,The distance between desks/tables in libraries is adequate,,5,>1.2m,,,Distance (m),,,,,,University / higher education,,Physical environment/Facilities,,,,
35,University / higher education,,,custom,,,,,,m,47,,618,Students with disabilities are enrolled in the university,,6,,,,,,,,,,University / higher education,,Services AND Right to Education,,,,
35,University / higher education,,,custom,,,,,,m,,47,619,Students with mobility disabilities are enrolled in the university,,7,,,,,,,,,,University / higher education,,Services AND Right to Education,,,,
35,University / higher education,,,custom,,,,,,b,,47,620,Students who are blind  are enrolled in the school,,8,,,,,,,,,,University / higher education,,Services AND Right to Education,,,,
35,University / higher education,,,custom,,,,,,s,,47,621,Students who are partially sighted are enrolled in the university,,9,,,,,,,,,,University / higher education,,Services AND Right to Education,,,,
35,University / higher education,,,custom,,,,,,"d,h",,47,622,Students who are deaf or hard of hearing are enrolled in the university,,10,,,,,,,,,,University / higher education,,Services AND Right to Education,,,,
35,University / higher education,,,custom,,,,,,"b,m,d,h,s",,47,623,Students with intellectual disabilities  are enrolled in the university,,11,,,,,,,,,,University / higher education,,Services AND Right to Education,,,,
35,University / higher education,,,custom,,,,,,"b,m,d,h,s",,47,624,Students with mental illnesses are enrolled in the university,,12,,,,,,,,,,University / higher education,,Services AND Right to Education,,,,
35,University / higher education,,,custom,,,,,,"b,m,d,h,s",,47,625,Students with Down Syndrome are enrolled in the university,,13,,,,,,,,,,University / higher education,,Services AND Right to Education,,,,
35,University / higher education,,,custom,,,,,,"b,m,d,h,s",,47,626,Students with autism spectrum are enrolled in the university,,14,,,,,,,,,,University / higher education,,Services AND Right to Education,,,,
35,University / higher education,,,custom,,,,,,"b,d,h,m,s",,,627,School has refused to accept students with disabilities ,,15,,,,,,,,,,University / higher education,,Services; Right to Education; Reasonable Accommodation; Nondiscrimination,,, ,
35,University / higher education,,,custom,,,,,,"b,d,h,m,s",,,628,The school has additional materials and equipment available for students with disabiliites,,16,,,,,,,,,,University / higher education,,Services,,,,
36,Vocational education,,,custom,,,,,,m,,,629, The desk/table height in libraries is adequate,,1,>0.67m and <0.80m,,,Height (m),,,,,,Vocational education,,Physical environment/Facilities,,,,
36,Vocational education,,,custom,,,,,,m,,,630,The desk height in classrooms is adequate,,2,>0.67m and <0.80m,,,Height (m),,,,,,Vocational education,,Physical environment/Facilities,,,,
36,Vocational education,,,custom,,,,,,"b,m,s",,,631,The distance between desks in the classrooms is adequate,,3,>1.2m,,,Distance (m),,,,,,Vocational education,,Physical environment/Facilities,,,,
36,Vocational education,,,custom,,,,,,m,,,632,Cubbies/closets for students' personal items are arranged at a low height for wheelchair users,,4,,,,Height (m),,,,,,Vocational education,,Physical environment/Facilities,,,,
36,Vocational education,,,custom,,,,,,"b,m,s",,,633,The distance between desks/tables in libraries is adequate,,5,>1.2m,,,Distance (m),,,,,,Vocational education,,Physical environment/Facilities,,,,
36,Vocational education,,,custom,,,,,,m,48,,634,Students with disabilities are enrolled in the school,,6,,,,,,,,,,Vocational education,,Services AND Right to Education,,,,
36,Vocational education,,,custom,,,,,,m,,48,635,Students with mobility disabilities are enrolled in the school,,7,,,,,,,,,,Vocational education,,Services AND Right to Education,,,,
36,Vocational education,,,custom,,,,,,b,,48,636,Students who are blind  are enrolled in the school,,8,,,,,,,,,,Vocational education,,Services AND Right to Education,,,,
36,Vocational education,,,custom,,,,,,s,,48,637,Students who are partially sighted are enrolled in the school,,9,,,,,,,,,,Vocational education,,Services AND Right to Education,,,,
36,Vocational education,,,custom,,,,,,"d,h",,48,638,Students who are deaf or hard of hearing are enrolled in the school,,10,,,,,,,,,,Vocational education,,Services AND Right to Education,,,,
36,Vocational education,,,custom,,,,,,"b,m,d,h,s",,48,639,Students with intellectual disabilities  are enrolled in the school,,11,,,,,,,,,,Vocational education,,Services AND Right to Education,,,,
36,Vocational education,,,custom,,,,,,"b,m,d,h,s",,48,640,Students with mental illnesses are enrolled in the school,,12,,,,,,,,,,Vocational education,,Services AND Right to Education,,,,
36,Vocational education,,,custom,,,,,,"b,m,d,h,s",,48,641,Students with Down Syndrome are enrolled in the school,,13,,,,,,,,,,Vocational education,,Services AND Right to Education,,,,
36,Vocational education,,,custom,,,,,,"b,m,d,h,s",,48,642,Students with autism spectrum are enrolled in the school,,14,,,,,,,,,,Vocational education,,Services AND Right to Education,,,,
36,Vocational education,,,custom,,,,,,"b,d,h,m,s",,,643,School has refused to accept students with disabilities ,,15,,,,,,,,,,Vocational education,,Services; Right to Education; Reasonable Accommodation; Nondiscrimination,,,,
36,Vocational education,,,custom,,,,,,"b,d,h,m,s",,,644,The school has additional materials and equipment available for students with disabilities,,16,,,,,,,,,,Vocational education,,Services AND Information and Communication,,,,
37,Library,,,custom,,,,,,"b,m,s",,,645,Space between catalogues is adequate,,1,>1.00m,,,Distance (m),,,,,,Library,1,Physical environment/Facilities,Article 3(15) of Accessibility Standards,,,
37,Library,,,custom,,,,,,m,,,646,The height of the base of the catalogue is adequate,,2,0.45m,,,Height (m),,,,,,Library,1,Physical environment/Facilities,Article 3(15) of Accessibility Standards,,,
37,Library,,,custom,,,,,,"b,m,s",,,647,The distance between the stacks is adequate,,3,>0.92m,,,Distance (m),,,,,,Library,1,Physical environment/Facilities,Article 3(15) of Accessibility Standards,,,
37,Library,,,custom,,,,,,"b,m,s",,,648,At least one reading place is accessible for people with disabilities,,4,,,,Number (#),,,,,,Library,1,Physical environment/Facilities,Article 3(15) of Accessibility Standards,,,
37,Library,,,custom,,,,,,"b,s",,,649,Audio books are available,,5,,,,,,,,,,Library,,Information and Communication,,,,
38,Polling Station,,,custom,,,,,,m,,,650,At least one voting desk has a low height for wheelchairs,,1,>1.2m,,,Height (m),,Number(#),,,,Polling Station,,Physical environment/Facilities,,,,
38,Polling Station,,,custom,,,,,,"b,m,s",,,651,There is enough space in front of the voting desk to allow for maneuvering and orientation,,2,,,,,,,,,,Polling Station,,Physical environment/Facilities,,,,
38,Polling Station,,,custom,,,,,,m,,,652,At least one voting booth has curtains that are long enough and wide enough to close behind a wheelchair user,,3,,,,,,,,,,Polling Station,,Physical environment/Facilities,,,,
38,Polling Station,,,custom,,,,,,s,,,653,"Special ballots are available--""paper loops""",,4,,,,,,,,,,Polling Station,,Information and Communication,,,,
38,Polling Station,,,custom,,,,,,"b,s",,,654,Braille ballots are available,,5,,,,,,,,,,Polling Station,,Information and Communication,,,,
38,Polling Station,,,custom,,,,,,"b,s",,,655,Tactile ballots are available,,6,,,,,,,,,,Polling Station,,Information and Communication,,,,
39,Public Bus,,,custom,,,,,,m,,,656,Path to the bus stop is accessible,,1,,,,,,,,,,Public Bus,,Physical environment/Facilities,,,,
39,Public Bus,,,custom,,,,,,"b,d,h,m,s",,,657,Path to bus stop is free of barriers,,2,,,,,,,,,,Public Bus,,Physical environment/Facilities,,,,
39,Public Bus,,,custom,,,,,,"b,d,h,m,s",,,658,The bus stop has a sign indicating that it is accessible,,3,,,,,,,,,,Public Bus,1,Physical environment/Facilities,Article 39(12) of Accessibility Standards,,,
39,Public Bus,,,custom,,,,,,"b,s",,,659,The bus stop has tactile warning markings on the pavement,,4,,,,,,,,,,Public Bus,1,Physical environment/Facilities,Article 30(1) of Accessibility Standards,,,
39,Public Bus,,,custom,,,,,,"b,d,h,m,s",49,,660,A bus stop information board exists,,5,,,,,,,,,,Public Bus,,Information and Communication,,,,
39,Public Bus,,,custom,,,,,,"b,d,h,m,s",,49,661, The bus stop board lists upcoming buses,,6,,,,,,,,,,Public Bus,,Information and Communication,,,,
39,Public Bus,,,custom,,,,,,s,,49,662, The bus stop board is positioned to minimize glare,,7,,,,,,,,,,Public Bus,,Information and Communication,,,,
39,Public Bus,,,custom,,,,,,s,,49,663, The bus stop board uses large text size,,8,,,,,,,,,,Public Bus,,Information and Communication,,,,
39,Public Bus,,,custom,,,,,,s,,49,664, Bus stop board uses high contrast colors,,9,,,,,,,,,,Public Bus,,Information and Communication,,,,
39,Public Bus,,,custom,,,,,,"b,s",,49,665, Bus stop board has an audible component,,10,,,,,,,,,,Public Bus,,Information and Communication,,,,
39,Public Bus,,,custom,,,,,,"b,s",,49,666,A Braille bus schedule is available ,,11,,,,,,,,,,Public Bus,,Information and Communication,,,,
39,Public Bus,,,custom,,,,,,"b,d,h,m,s",50,,667,The bus is a city bus,,12,,,,Bus Route Number (#),,,,,,Public Bus,,,,,,
39,Public Bus,,,custom,,,,,,"b,s",,50,668, The bus announces the bus number when the bus arrives at the bus stop ,,13,,,,,,,,,,Public Bus,,Information and Communication,,,,
39,Public Bus,,,custom,,,,,,"b,s",,50,669, Bus announces upcoming stops inside the bus,,14,,,,,,,,,,Public Bus,,Information and Communication,,,,
39,Public Bus,,,custom,,,,,,"b,m,s",,50,670, The bus stops with entrance to bus in front of a person with disabilities,,15,,,,,,,,,,Public Bus,,Services,,,,
39,Public Bus,,,custom,,,,,,m,51,50,671, The bus has a ramp for getting on and off the bus,,16,,,,,,,,,,Public Bus,1,Physical environment/Facilities,Article 31(8) of Accessibility Standards,,,
39,Public Bus,,,custom,,,,,,m,,51,672,The slope of the curb ramp is adequate,,17,>12%,,1,Height (m),,Depth (m),,Angle (Degrees),,Public Bus,1,Transportation,,,,
39,Public Bus,,,custom,,,,,,m,,51,673,"The surface of the ramp is firm, level, slip-resistant ",,18,,,,,,,,,,Public Bus,,Transportation,,,,
39,Public Bus,,,custom,,,,,,m,,51,674,The width of the ramp is adequate,,19,>1.0m,,,Width (m),,,,,,Public Bus,1,Transportation,,,,
39,Public Bus,,,custom,,,,,,m,52,50,675, The bus has a designated area for people with disabilities,,20,,,,,,,,,,Public Bus,,Physical environment/Facilities,,,,
39,Public Bus,,,custom,,,,,,"b,m,s",,52,676,The dimensions of the area are large enough to allow for orientation and maneuvering,,21,,,,,,,,,,Public Bus,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,m,s",53,,677, There is an adjacent door in addition to the ticket turnstile,,22,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,m,s",,53,678,The adjacent door is wide enough for wheelchairs and orientation,,23,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,d,h,m,s",,,679,The metro stop has a sign indicating that it is accessible,,1,,,,,,,,,,Metro,1,Physical environment/Facilities,Article 39(12) of Accessibility Standards,,,
40,Metro,,,custom,,,,,,m,,,680, The metro stop has an elevator to reach the metro platform,,2,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,d,h,s",54,,681, The platform has a sign with stops listed ,,3,,,,,,,,,,Metro,,Information and Communication,,,,
40,Metro,,,custom,,,,,,s,,54,682,The sign uses large text size,,4,,,,,,,,,,Metro,,Information and Communication,,,,
40,Metro,,,custom,,,,,,"b,s",,54,683,The stops are listed in Braille,,5,,,,,,,,,,Metro,,Information and Communication,,,,
40,Metro,,,custom,,,,,,"b,s",,,684, There is a tactile map of the plan of the metro system,,6,,,,,,,,,,Metro,1,Information and Communication,Article 30(1) of Accessibility Standards,,,
40,Metro,,,custom,,,,,,"b,s",,,685, There are tactile lines on the floor that lead to the metro car,,7,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,s",,,686, There is a tactile line parallel to the edge of the platform,,8,,,,,,,,,,Metro,1,Physical environment/Facilities,Article 30(1) of Accessibility Standards,,,
40,Metro,,,custom,,,,,,s,,,687, There is a bright yellow line of paint that is parallel to the edge of the platform,,9,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,s",,,688,There is an audible announcement that a metro car is approaching,,10,,,,,,,,,,Metro,,Information and Communication,,,,
40,Metro,,,custom,,,,,,"b,s",,,689, The metro car announces upcoming stops inside the car,,11,,,,,,,,,,Metro,,Information and Communication,,,,
40,Metro,,,custom,,,,,,"b,d,h,m,s",,,690, The metro car has a wide opening when the door is open ,,12,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,d,h,m,s",,,691, The metro doors remain open for enough time to enter,,13,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,d,h,m,s",,,692, The metro doors re-open automatically if they are obstructed,,14,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,d,h,m,s",,,693, There is a flat entrance to metro car ,,15,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,d,h,m,s",,,694,Gap between the metro car and floor landing is adequate ,,16,<2cm,,,Distance (cm),,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,d,h,m,s",,,695,"The floor surface of the metro car is firm, level, slip-resistant ",,17,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,d,h,m,s",55,,696, The metro car has a designated area for people with disabilities,,18,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
40,Metro,,,custom,,,,,,"b,m,s",,55,697,The designated area has enough space to allow for maneuvering and orientation,,19,,,,,,,,,,Metro,,Physical environment/Facilities,,,,
41,Train,,,custom,,,,,,"b,d,h,m,s",,,698,The train station has a sign indicating that it is accessible,,1,,,,,,,,,,Train,1,Physical environment/Facilities,Article 30(1) of Accessibility Standards,,,
41,Train,,,custom,,,,,,m,,,699, The train station has an elevator to reach the train platform,,2,,,,,,,,,,Train,,Physical environment/Facilities,,,,
41,Train,,,custom,,,,,,"b,s",,,700,The train station has a tactile map of the station,,3,,,,,,,,,,Train,1,Information and Communication,Article 30(1) of Accessibility Standards,,,
41,Train,,,custom,,,,,,"b,d,h,s",56,,701, The train station has a sign listing upcoming trains ,,4,,,,,,,,,,Train,,Information and Communication,,,,
41,Train,,,custom,,,,,,s,,56,702,The sign uses large text size,,5,,,,,,,,,,Train,,Information and Communication,,,,
41,Train,,,custom,,,,,,"b,s",,56,703,The sign has an audible component,,6,,,,,,,,,,Train,,Information and Communication,,,,
41,Train,,,custom,,,,,,"b,s",,,704, There are tactile lines on the floor that lead to the train car,,7,,,,,,,,,,Train,,Physical environment/Facilities,,,,
41,Train,,,custom,,,,,,"b,s",,,705, There is a tactile line parallel to the edge of the platform,,8,,,,,,,,,,Train,1,Physical environment/Facilities,Article 30(1) of Accessibility Standards,,,
41,Train,,,custom,,,,,,s,,,706, There is a bright yellow line of paint parallel to the edge of the platform,,9,,,,,,,,,,Train,,Physical environment/Facilities,,,,
41,Train,,,custom,,,,,,"b,s",,,707, The train station announces approaching trains,,10,,,,,,,,,,Train,,Information and Communication,,,,
41,Train,,,custom,,,,,,"b,s",,,708, The train car announces upcoming stops inside the cabin,,11,,,,,,,,,,Train,,Information and Communication,,,,
41,Train,,,custom,,,,,,"b,d,h,m,s",,,709, There is a flat entrance to the train car ,,12,,,,,,,,,,Train,,Physical environment/Facilities,,,,
41,Train,,,custom,,,,,,"b,d,h,m,s",,,710,Gap between the train car and floor landing is adequate ,,13,<2cm,,,Distance (cm),,,,,,Train,,Physical environment/Facilities,,,,
41,Train,,,custom,,,,,,"b,d,h,m,s",,,711,"The surface of the floor of the train car is firm, level, slip-resistant ",,14,,,,,,,,,,Train,,Physical environment/Facilities,,,,
41,Train,,,custom,,,,,,"b,d,h,m,s",57,,712, A designated area for people with disabilities exists in the train car,,15,,,,,,,,,,Train,,Physical environment/Facilities,,,,
41,Train,,,custom,,,,,,"b,m,s",,57,713,The designated area has enough space to allow for maneuvering and orientation,,16,,,,,,,,,,Train,,Physical environment/Facilities,,,,
41,Train,,,custom,,,,,,"b,d,h,m,s",,,714, Trained assistants are available to help people with disabilities with travel,,17,,,,,,,,,,Train,,Information and Communication,,,,
42,Crosswalk,,,custom,,,,,,m,,,715,There is an accessible path to the crosswalk,,1,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,,,,,,"b,d,h,m,s",,,716,The path to the crosswalk is free of barriers,,2,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,42a,Curb Ramps,,1,custom,"b,m,s",58,,717, There is a curb ramp from the pathway to the  crosswalk,,3,,,,,,,,,,Crosswalk,1,Transportation,Article 31(9) of Accessibility Standards,,,
42,Crosswalk,,,custom,42a,Curb Ramps,,1,custom,m,,58,718,The path to the ramp is accessible ,,4,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,42a,Curb Ramps,,1,custom,m,,58,719,The path to the ramp is free of barriers,,5,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,42a,Curb Ramps,,1,custom,m,,58,720,Ramp is free of barriers,,6,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,42a,Curb Ramps,,1,custom,"m,s",,58,721,Ramp is well-lighted,,7,,,,,,,,,,Crosswalk,1,Transportation,Article 3(3) of Accessibility Standards,,,
42,Crosswalk,,,custom,42a,Curb Ramps,,1,custom,m,,58,722,The slope of the curb ramp is adequate,,8,>12%,,1,Height (m),,Depth (m),,Angle (Degrees),,Crosswalk,1,Transportation,Article 31(9) of Accessibility Standards,,,
42,Crosswalk,,,custom,42a,Curb Ramps,,1,custom,"b,m,s",,58,723,"The surface of the ramp is firm, level, slip-resistant ",,9,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,42a,Curb Ramps,,1,custom,"b,m,s",,58,724,The width of the ramp is adequate,,10,>1.0m,,,Width (m),,,,,,Crosswalk,1,Transportation,"Article 3(3), Article 5(9) of Accessibility Standards",,,
42,Crosswalk,,,custom,42a,Curb Ramps,,1,custom,"b,s",,58,725,There is tactile paving on the curb ramp,,11,,,,,,,,,,Crosswalk,1,Transportation,Article 31(9) of Accessibility Standards,,,
42,Crosswalk,,,custom,42a,Curb Ramps,,1,custom,"b,m,s",,58,726,The curb ramp connects directly to the crosswalk,,12,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,,,,,,"b,d,h,m,s",,,727,The crosswalk is free of barriers,,13,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,,,,,,"b,d,h,m,s",,,728, The crosswalk is free of abrupt changes in surface level ,,14,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,,,,,,"b,s",,,729,The crosswalk has tactile paving,,15,,,,,,,,,,Crosswalk,1,Transportation,Article 30(1) of Accessibility Standards,,,
42,Crosswalk,,,custom,,,,,,"b,d,h,m,s",,,730,The signal allows for enough time to cross the street,,16,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,,,,,,"d,h",59,,731,The crosswalk has a visual walk signal,,17,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,,,,,,"d,h",,59,732, The visual signal is functioning,,18,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,,,,,,"b,s",60,,733,The crosswalk has an audible walk signal,,19,,,,,,,,,,Crosswalk,,Transportation,Article 30(3) of Accessibility Standards,,,
42,Crosswalk,,,custom,,,,,,"b,s",,60,734,The audible signal is functioning,,20,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,,,,,,"b,s",,60,735,The audible signal is continuous,,21,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,,,,,,"b,s",,60,736,"The audible signal is different for green, flashing green/yellow and red lights",,22,,,,,,,,,,Crosswalk,,Transportation,,,,
42,Crosswalk,,,custom,,,,,,"b,s",,60,737, The volume of the audible signal is high enough to hear over traffic noise,,23,,,,,,,,,,Crosswalk,,Transportation,Article 30(3) of Accessibility Standards,,,
42,Crosswalk,,,custom,,,,,,s,,,738, The streetlights have covers to reduce glare,,24,,,,,,,,,,Crosswalk,,Transportation,,,,
1000,Public Questions,,,public,,,,,,"b,d,h,m,s,i,v",,,10001,Is it possible to get to the place on public transport independently?,,1,,,,,,,,,,,,Transportation,,,,
